Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
344	2000.0	4.130279	0.7396549	6.6831684	2.1608148	4.149534	0.061367553	4.403755	4.0683274	690000	1.192093e-10	0.42266315	4.6775283e-05	-0.00015541911	0.008495281	0.00011981799	0.0013447265	624.0	3797.899678468704
345	2000.0	4.1877785	0.8172464	6.533749	1.3077527	4.1380157	0.057883196	4.4003873	4.0618696	692000	-6.5565114e-10	0.46003824	-3.3246874e-06	-0.00079625845	0.008537865	4.537806e-05	0.00045507812	624.0	3808.9787418842316
346	2000.0	4.1373463	0.7330517	6.3500147	2.14623	4.153724	0.06678613	4.468848	4.0705633	694000	8.940697e-11	0.4098588	5.460018e-05	0.00032404065	0.008540336	0.00013531672	0.0017871094	624.0	3820.0347447395325
347	2000.0	4.1734643	0.74271905	6.5662975	1.8944186	4.1329174	0.06542852	4.412418	4.0456843	696000	-2.384186e-10	0.41975716	9.205908e-05	-0.0007839203	0.008674293	0.00017433424	0.0014785157	624.0	3831.1348044872284
348	2000.0	4.1483154	0.78805274	6.4067426	1.551054	4.1622076	0.068250984	4.4201293	4.0634813	698000	-5.960465e-10	0.4610375	0.00017475165	4.8041344e-05	0.008607494	0.0003248606	0.004277344	624.0	3842.1803889274597
349	2000.0	4.1651306	0.7819449	6.4232764	1.4859346	4.1677737	0.07281451	4.4631357	4.062614	700000	-5.960465e-11	0.44103473	0.00012315804	-0.00047332048	0.008553036	0.00018218743	0.0019384766	624.0	3853.215325117111
350	2000.0	4.1092243	0.7536128	6.331482	1.4584881	4.1513147	0.059658855	4.4464455	4.0738053	702000	-7.1525574e-10	0.42613888	7.6971395e-05	-0.0012524724	0.008683036	0.00021077556	0.002428711	624.0	3864.2678365707397
351	2000.0	4.1696577	0.7963583	6.33482	2.0142777	4.1188273	0.069223166	4.460696	4.0250916	704000	-1.192093e-09	0.44267872	0.000145073	-0.0011966527	0.008508863	0.00018077837	0.0016347656	624.0	3875.3118994235992
352	2000.0	4.17006	0.7489914	6.2655573	2.0698285	4.154686	0.06953453	4.450051	4.0695505	706000	-2.0861626e-10	0.42935777	-3.0115546e-06	-0.0002195239	0.008483032	7.342031e-05	0.0010234375	624.0	3886.321439266205
353	2000.0	4.1106453	0.76001143	6.267659	1.6972754	4.157225	0.06292863	4.437607	4.081464	708000	-1.937151e-10	0.44687918	6.937845e-05	-0.0010485053	0.008407151	0.00020959198	0.002703125	624.0	3897.3291375637054
354	2000.0	4.1543574	0.7339356	6.3120847	2.1802344	4.136367	0.06602561	4.430174	4.055365	710000	7.5995926e-10	0.41457167	5.0191004e-05	-8.252263e-05	0.008436558	0.00012374182	0.0013310547	624.0	3908.319372177124
355	2000.0	4.1879354	0.8043565	6.5008726	2.0263066	4.143306	0.05908352	4.4215317	4.076236	712000	7.1525574e-10	0.46843717	0.00019477589	-0.00020766258	0.008357372	0.00043465252	0.004731445	624.0	3919.302242040634
356	2000.0	4.159432	0.7633693	6.2239704	2.004504	4.182713	0.06809132	4.4608226	4.1012936	714000	-5.960465e-10	0.43082967	5.221248e-06	-0.00037109852	0.008431603	8.9734516e-05	0.0009921875	624.0	3930.2819776535034
357	2000.0	4.1448708	0.7053673	6.402025	2.1953647	4.157656	0.06755956	4.46745	4.0684156	716000	-5.960465e-11	0.39532223	1.4055015e-05	0.0003286302	0.008131188	0.0001048797	0.0011552734	624.0	3941.248799800873
358	2000.0	4.16366	0.78984374	7.0134134	1.5270892	4.179881	0.05659092	4.4651737	4.1101065	718000	-2.384186e-10	0.45253342	0.00011441094	-0.0005784631	0.008379416	0.00024056993	0.0031552734	624.0	3952.2368083000183
359	2000.0	4.165491	0.7428092	6.277401	1.4699739	4.161993	0.07228888	4.5127106	4.069732	720000	-1.2665988e-10	0.41792846	9.95893e-05	-0.00014647841	0.008299478	0.00020119242	0.0031064453	624.0	3963.2364852428436
360	2000.0	4.1330986	0.79067665	7.1858974	1.7173127	4.1804647	0.06162637	4.4796963	4.106623	722000	5.3644184e-10	0.45132303	0.00013663799	-0.00033545494	0.008238816	0.00027774856	0.0034345703	624.0	3974.2226004600525
361	2000.0	4.1743474	0.74217623	6.547992	2.3381708	4.1754303	0.060694717	4.4469504	4.102057	724000	-2.3096801e-10	0.43373206	0.00017339471	-7.688999e-05	0.0082745105	0.00035798323	0.004350586	624.0	3985.1982576847076
362	2000.0	4.1349363	0.8223916	6.7911086	1.8890601	4.1672907	0.066082224	4.4564533	4.084393	726000	8.7916857e-10	0.4705232	0.00025607427	-0.0010611713	0.008047449	0.0005122848	0.0042070313	624.0	3996.2011592388153
363	2000.0	4.1027265	0.80504984	7.050385	1.5952389	4.140642	0.071197115	4.45168	4.0561666	728000	-1.192093e-10	0.45872438	4.6426507e-05	-0.0014795065	0.008146452	0.00011365627	0.0022314454	624.0	4007.229539871216
364	2000.0	4.0568748	0.76866317	6.388696	1.9525542	4.108399	0.079798535	4.457848	4.0040107	730000	8.046627e-10	0.43357274	0.0001491446	-0.0016584992	0.008104804	0.0002575084	0.0018359375	624.0	4018.234210252762
365	2000.0	4.1743965	0.7930711	6.899029	2.196764	4.0824976	0.06987584	4.3795934	3.9899266	732000	-2.0861626e-10	0.46210665	5.3505304e-05	-0.0028380752	0.008068201	0.00014722128	0.002176758	624.0	4029.2514350414276
366	2000.0	4.1821194	0.7575889	6.7998405	2.0664713	4.117821	0.074499324	4.4288797	4.015522	734000	1.4901162e-11	0.41742662	2.9193958e-05	-0.0007201135	0.008006083	3.161649e-05	0.0003203125	624.0	4040.2631549835205
367	2000.0	4.1441813	0.79251504	6.4180293	1.9425721	4.1339626	0.067117825	4.4152107	4.055203	736000	-6.66827e-10	0.45719418	-1.3276157e-05	-2.8342009e-05	0.00804408	3.656055e-05	0.00023632812	624.0	4051.228792667389
368	2000.0	4.1711516	0.7326712	6.698027	2.1012976	4.143663	0.06436771	4.398952	4.060875	738000	-1.192093e-10	0.4214442	0.00014555446	-0.00044173002	0.007998276	0.00023893116	0.002716797	624.0	4062.2061717510223
369	2000.0	4.0627356	0.7539654	6.5358214	2.1464968	4.1580315	0.06357486	4.459388	4.08682	740000	1.6391279e-10	0.43583366	8.231021e-05	-0.003463149	0.008175618	0.0002181153	0.0028740235	624.0	4073.1905076503754
370	2000.0	4.175605	0.7674824	6.4973955	1.8659588	4.1093645	0.0639023	4.3787255	4.027478	742000	1.4938415e-09	0.43913546	5.4307882e-05	-0.0028231144	0.008073897	0.000121067824	0.0014355469	624.0	4084.218850851059
371	2000.0	4.1170807	0.7587372	6.5004807	2.0261934	4.160971	0.06767367	4.435325	4.069816	744000	-1.192093e-10	0.4411308	0.00066913274	-0.00046172738	0.008227485	0.0009438343	0.0046064453	624.0	4095.2094564437866
372	2000.0	4.131683	0.73999786	6.0502434	1.80051	4.1527724	0.06582374	4.470584	4.070956	746000	1.8626452e-10	0.42559868	8.414829e-05	-5.939603e-05	0.008070072	0.00022002982	0.0030595702	624.0	4106.213032007217
373	2000.0	4.134699	0.80814916	7.1826816	1.7926279	4.1519456	0.060694076	4.4278893	4.077695	748000	2.9802324e-10	0.47501123	6.420082e-05	-0.00070908666	0.00823912	0.00015930549	0.0019970704	624.0	4117.252115726471
374	2000.0	4.141118	0.72929657	6.1842694	2.4257717	4.1371894	0.06657468	4.4087996	4.0407805	750000	1.6428531e-09	0.42375377	7.383425e-05	-0.00013458729	0.008329967	0.000112048394	0.0017412109	624.0	4128.296413183212
375	2000.0	4.162264	0.75833243	7.341044	2.3988197	4.125086	0.062054753	4.4242277	4.056932	752000	-3.5762787e-10	0.43295878	-2.2710562e-06	-0.00051242113	0.0083049685	0.00010532386	0.0012763672	624.0	4139.317467689514
376	2000.0	4.148829	0.73500615	6.4590645	1.9773128	4.190713	0.061489582	4.4708643	4.1147614	754000	-5.960465e-11	0.43049183	0.00012336165	-0.0009838641	0.008426298	0.00031003286	0.0036894532	624.0	4150.376167297363
377	2000.0	4.133721	0.77176476	6.1311417	1.7378117	4.175348	0.06368292	4.469486	4.100602	756000	2.9802324e-10	0.4358648	0.0001263156	-0.00017613173	0.008395709	0.00024247995	0.0015537109	624.0	4161.41636633873
378	2000.0	4.1231866	0.73596436	6.6805105	2.1200562	4.169409	0.0654998	4.460113	4.085895	758000	-2.0563604e-09	0.4303271	0.00018481369	0.0008170903	0.008408531	0.0002412047	0.0032148438	624.0	4172.431086540222
379	2000.0	4.1747193	0.7316007	6.505352	2.0420728	4.200723	0.05616368	4.468248	4.1372705	760000	5.066395e-10	0.41750333	0.00015994863	-0.00011816621	0.008425339	0.0003362291	0.0027402344	624.0	4183.435879707336
380	2000.0	4.1623087	0.7516944	6.1865826	2.133651	4.1932507	0.060021512	4.445216	4.1114106	762000	3.2782557e-10	0.43748653	5.916693e-07	-0.00093358755	0.008510576	3.657969e-05	0.0004238281	624.0	4194.483792066574
381	2000.0	4.205914	0.77152526	6.1309795	1.888581	4.1756516	0.06745065	4.5024605	4.088684	764000	-8.940697e-11	0.43725044	0.00014708683	-0.00012150407	0.008630588	0.00026728536	0.0035546876	624.0	4205.484253644943
382	2000.0	4.151039	0.7987534	6.4178677	1.4495834	4.183644	0.059974022	4.4868956	4.1152334	766000	3.5762787e-10	0.45335707	-8.456231e-06	-8.299947e-05	0.008487044	4.5632583e-05	0.0004189453	624.0	4216.516632080078
383	2000.0	4.158914	0.78871447	6.483103	1.7128831	4.150249	0.07402631	4.456821	4.0606875	768000	3.5762787e-10	0.44210583	-1.1588484e-05	-0.00032758713	0.008430841	3.2533557e-05	0.00029003905	624.0	4227.538543701172
384	2000.0	4.168864	0.69412404	6.8636713	2.082951	4.1668253	0.06638598	4.469738	4.0808525	770000	4.4703485e-10	0.3773952	0.000121136334	-0.00010180473	0.008554315	0.00025725836	0.00346875	624.0	4238.556272506714
385	2000.0	4.185112	0.7355071	6.458316	1.8151709	4.157112	0.06268124	4.474514	4.0767455	772000	7.1525574e-10	0.4081027	0.00011616603	6.324053e-05	0.008501247	0.00014266642	0.0011572265	624.0	4249.533145666122
386	2000.0	4.1065392	0.7653711	7.1440043	1.837684	4.1777115	0.05420581	4.455739	4.1223493	774000	2.1979214e-10	0.43733326	2.5982778e-05	-0.0021695197	0.008558944	9.788197e-05	0.0009863281	624.0	4260.505762577057
387	2000.0	4.1771655	0.7871405	6.514492	1.8257627	4.1300397	0.071411505	4.427965	4.041292	776000	-1.192093e-10	0.4538066	-1.17937925e-05	-0.001033783	0.008619839	2.982267e-05	0.00046972657	624.0	4271.531035423279
388	2000.0	4.118471	0.7418343	6.747764	1.8796668	4.1693563	0.07336822	4.479338	4.0816255	778000	-5.960465e-11	0.4247054	0.0024180391	0.0005173087	0.008557301	0.007530845	0.008599609	223.0	4279.80299115181
389	2000.0	4.1496677	0.76430076	6.692693	2.0168135	4.0961256	0.06637142	4.37984	4.0053587	780000	-1.7881394e-10	0.42425567	2.6296528e-05	-0.0008260608	0.008400897	0.00014845411	0.0020761718	624.0	4290.806228876114
390	2000.0	4.158845	0.72339994	6.5453815	1.9881992	4.1210823	0.06375591	4.3980613	4.0386367	782000	1.3113023e-09	0.41229382	2.102542e-05	-0.0002721548	0.00829624	0.00014410642	0.002131836	624.0	4301.849662780762
391	2000.0	4.173133	0.7743661	7.0638676	2.1173303	4.145133	0.06722082	4.432941	4.066605	784000	5.960465e-10	0.44620237	6.123269e-05	-0.0003475845	0.008333376	9.11501e-05	0.0012421875	624.0	4312.877187728882
392	2000.0	4.1650753	0.7688172	6.3887672	2.2656949	4.170492	0.069027215	4.4552717	4.0841694	786000	-5.6624416e-10	0.44236866	7.2827286e-05	-0.0002078116	0.008473318	0.0001450995	0.0011914063	624.0	4323.869322061539
393	2000.0	4.1693897	0.81334955	6.440455	1.8094723	4.1923447	0.05727571	4.4385653	4.122996	788000	-3.5762787e-10	0.4673338	0.00011209572	-5.1170588e-05	0.008318963	0.00014048272	0.0014921875	624.0	4334.914311408997
394	2000.0	4.110626	0.75782305	6.733837	2.068457	4.1720977	0.0709384	4.5057487	4.0808196	790000	-2.9802324e-10	0.4367193	0.00011266779	-0.0009990335	0.008223016	0.00024563484	0.0023427734	624.0	4345.917973041534
395	2000.0	4.158971	0.75717366	6.3861823	2.1990464	4.141806	0.06418334	4.3997107	4.057913	792000	3.2782557e-10	0.42839262	0.00037940245	-0.0004054606	0.008229874	0.00057239487	0.0047519533	624.0	4356.984387874603
396	2000.0	4.146549	0.7466574	6.5163803	1.7657712	4.1557374	0.059153553	4.4185405	4.070755	794000	-1.4305115e-09	0.4241041	0.000118138676	0.00037544966	0.008366946	0.00022319448	0.0019462891	624.0	4368.033787250519
397	2000.0	4.104597	0.75012034	6.464785	1.9409496	4.132296	0.06213073	4.397192	4.063511	796000	-1.3113023e-09	0.43030453	0.00017936266	-0.00054752827	0.008280051	0.0004370543	0.0042871092	624.0	4379.05906867981
398	2000.0	4.1212683	0.77312696	7.294114	1.7536304	4.1148167	0.066437855	4.3975186	4.0326605	798000	-2.6226046e-09	0.4514279	0.00037235423	0.00023153424	0.008179687	0.0006120931	0.0051279296	624.0	4390.079887628555
399	2000.0	4.150755	0.748643	6.42867	2.2361472	4.1451917	0.064084195	4.4076605	4.0646114	800000	-1.6391279e-10	0.43549103	3.037506e-05	-0.00013664365	0.00814474	0.00010562955	0.0010576171	624.0	4401.126525402069
