Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
346	2000.0	4.1165333	0.7385797	6.3486443	2.2020228	4.1503406	0.062648565	4.4503665	4.0631995	694000	-8.940697e-10	0.41214156	7.4078605e-05	-0.00049975514	0.010791097	0.00014579306	0.0014707032	624.0	3196.9539802074432
347	2000.0	4.1610575	0.7280877	6.3899975	1.8536202	4.140874	0.05975029	4.4204273	4.058588	696000	1.4901162e-10	0.40424478	6.476528e-05	-0.0004092455	0.010856617	0.00018175479	0.0026035155	624.0	3206.236191511154
348	2000.0	4.1135483	0.7804181	6.4026685	1.7670554	4.160006	0.06424192	4.478253	4.069881	698000	-1.1324883e-09	0.45486066	0.00015534915	-0.0016825497	0.010645487	0.00031693568	0.0031728516	624.0	3215.490456342697
349	2000.0	4.1610675	0.7639457	6.421041	1.4849029	4.1207623	0.0715305	4.4281697	4.02341	700000	-1.3709069e-09	0.42884868	0.00017112875	0.00038436055	0.010692407	0.0003204533	0.0028173828	624.0	3224.7339029312134
350	2000.0	4.1029816	0.7381005	6.2010365	1.4576381	4.15527	0.06546669	4.4925833	4.0749526	702000	-9.685756e-10	0.41335574	4.0160954e-05	-0.0016090572	0.010876694	0.00012033753	0.0012724609	624.0	3233.9687099456787
351	2000.0	4.17998	0.8081225	6.3311124	1.780448	4.1137557	0.059749108	4.4010344	4.0313773	704000	-7.1525574e-10	0.44310266	-3.2239557e-06	-0.0019974709	0.010659698	8.821325e-05	0.0012109375	624.0	3243.1919569969177
352	2000.0	4.130602	0.73666984	6.270811	1.2994511	4.1414275	0.07057979	4.4811482	4.046162	706000	-1.192093e-10	0.41796482	0.00011496428	-9.775162e-06	0.010604689	0.00035326005	0.003399414	624.0	3252.4025247097015
353	2000.0	4.097099	0.75149095	6.0766473	1.687043	4.1555448	0.060115464	4.435533	4.0678496	708000	-2.384186e-10	0.43907094	2.506888e-05	-0.0020076632	0.0106049515	6.566658e-05	0.00066503906	624.0	3261.6281731128693
354	2000.0	4.1603866	0.7076273	6.2888455	2.0594828	4.105303	0.070568234	4.4207397	4.0037184	710000	-2.0861626e-10	0.39678115	5.348813e-05	-0.0007277727	0.0106307315	0.00015768236	0.0019091797	624.0	3270.8776721954346
355	2000.0	4.182316	0.77571726	6.4391985	2.0288255	4.1283636	0.06341544	4.422965	4.0463195	712000	3.5762787e-10	0.45153317	1.9203246e-05	0.00039184093	0.0106919315	0.00013347987	0.0016953124	624.0	3280.1203644275665
356	2000.0	4.157367	0.7802141	6.200146	1.7064946	4.1195946	0.07004755	4.4271054	4.0187407	714000	-1.013279e-09	0.4345155	7.028216e-05	-0.00069254637	0.010719796	0.0001517443	0.001958008	624.0	3289.375990152359
357	2000.0	4.151748	0.7124898	6.677469	2.082318	4.139183	0.06324357	4.4418406	4.053842	716000	-2.384186e-10	0.39863834	6.5592176e-05	-0.00041094422	0.010557591	0.00023818314	0.002995117	624.0	3298.6278138160706
358	2000.0	4.1687202	0.809888	6.550042	1.5240208	4.1583023	0.058401342	4.4505234	4.0742283	718000	2.384186e-10	0.46566886	7.733158e-05	-0.00044816732	0.01079868	0.00022500189	0.0030683593	624.0	3307.8953833580017
359	2000.0	4.1738176	0.7244116	6.2098513	1.7190572	4.168517	0.07986212	4.5112495	4.06783	720000	4.768372e-10	0.40657052	2.1596039e-05	4.8995018e-05	0.010715446	0.00011240455	0.0015419922	624.0	3317.188064098358
360	2000.0	4.1489754	0.7906048	6.999128	1.7768071	4.1514006	0.064609386	4.4682674	4.071935	722000	6.5565114e-10	0.45027146	0.00012411321	-0.0003375709	0.010591836	0.00028389637	0.0036738282	624.0	3326.5180406570435
361	2000.0	4.1672106	0.74756867	6.300752	1.969405	4.146197	0.066924065	4.484055	4.053444	724000	-1.4156104e-10	0.4342644	0.00031070187	-0.00013464689	0.010639796	0.00042218686	0.0055820313	624.0	3335.8452763557434
362	2000.0	4.1508045	0.8170896	6.674944	1.8890599	4.1603723	0.067356296	4.477665	4.061612	726000	7.82311e-10	0.4609388	3.261272e-05	-0.0005838573	0.01058495	0.00011576544	0.0015039062	624.0	3345.152740716934
363	2000.0	4.0792127	0.80784935	6.8000174	1.8444333	4.1433625	0.068250895	4.4497056	4.065507	728000	-1.192093e-09	0.44993588	1.2762547e-06	-0.0028723776	0.010618172	0.00011226938	0.0016142578	624.0	3354.451507329941
364	2000.0	4.0499473	0.74882084	6.263139	1.9755857	4.0948057	0.07816086	4.4643908	3.9900112	730000	5.960465e-11	0.41949424	9.618688e-05	-0.0008420944	0.010657104	0.00026794212	0.0032822266	624.0	3363.7544639110565
365	2000.0	4.1782556	0.78569216	6.616477	2.212856	4.089363	0.06654584	4.3993874	3.9977574	732000	-1.4901162e-10	0.44863	6.126079e-05	-0.0028868914	0.010561494	0.00013636201	0.0018974609	624.0	3373.052889108658
366	2000.0	4.181075	0.7467933	6.215221	2.0389967	4.155728	0.06891373	4.473085	4.0678115	734000	1.333654e-09	0.40601534	0.00010811763	-0.00020062923	0.010533199	0.00018342359	0.0031347657	624.0	3382.3435406684875
367	2000.0	4.1400566	0.7870617	6.4021034	2.0722158	4.15555	0.06911371	4.465802	4.067293	736000	1.192093e-10	0.4496415	1.3954506e-05	-0.00052669644	0.010472981	9.923668e-05	0.0011347656	624.0	3391.6392011642456
368	2000.0	4.155968	0.7252579	6.6538224	1.599012	4.13628	0.060007233	4.4461703	4.062462	738000	4.321337e-10	0.40646505	0.0001489635	-0.0005955398	0.0105592245	0.00025135046	0.003296875	624.0	3400.908797264099
369	2000.0	4.077664	0.7563484	6.776994	1.8583448	4.146707	0.069604434	4.4736905	4.054466	740000	6.8545347e-10	0.43286398	8.14226e-05	-0.0018186271	0.0106467875	0.0002459531	0.0030996094	624.0	3410.1599328517914
370	2000.0	4.1477633	0.7574917	6.44784	1.872415	4.1139064	0.055772927	4.3932667	4.0406804	742000	8.046627e-10	0.4260935	0.00014316307	-0.0012177527	0.010483219	0.0003428745	0.0037685547	624.0	3419.3869836330414
371	2000.0	4.108632	0.7457805	6.495711	2.0697565	4.1470356	0.065561086	4.434282	4.0596695	744000	-8.642674e-10	0.4312204	7.228479e-05	-0.00024014711	0.010587892	0.00021834463	0.0023466798	624.0	3428.5842854976654
372	2000.0	4.121592	0.73616296	5.9990363	1.5604616	4.1488266	0.061553694	4.473689	4.0762978	746000	-1.4901162e-11	0.4240412	0.00016448587	-8.299947e-05	0.010485732	0.00027689687	0.0032285156	624.0	3437.7858068943024
373	2000.0	4.142175	0.80135566	7.429436	2.2093685	4.134173	0.062804066	4.44758	4.063278	748000	6.258488e-10	0.4694873	6.590978e-05	-9.196997e-05	0.010528337	0.00016243999	0.0023623046	624.0	3447.0010583400726
374	2000.0	4.134965	0.7267432	6.0633783	1.9822321	4.1196356	0.0772594	4.4626713	4.0159254	750000	-2.0861626e-09	0.4143649	8.315671e-05	-0.00010544062	0.010525852	0.00023998426	0.0029609376	624.0	3456.2212977409363
375	2000.0	4.1508965	0.7546094	7.0709405	2.2948737	4.1355066	0.06774424	4.4805126	4.058873	752000	1.192093e-10	0.42101145	0.00018167043	1.7881393e-05	0.010535377	0.00023045203	0.0033261718	624.0	3465.4407896995544
376	2000.0	4.113433	0.6974822	6.4586196	2.2034752	4.132158	0.06982846	4.4782305	4.046522	754000	1.1324883e-09	0.40176716	8.069688e-05	-0.00080537796	0.010400084	0.00017224334	0.002336914	624.0	3474.6553015708923
377	2000.0	4.0988436	0.7475682	6.3750334	2.2361755	4.109813	0.06129376	4.4120536	4.031289	756000	6.5565114e-10	0.41839638	0.0003048579	-0.00011971593	0.010349617	0.00048217957	0.005932617	624.0	3483.87641954422
378	2000.0	4.112609	0.72755635	6.7852015	1.7550112	4.102065	0.07064701	4.395627	4.013387	758000	1.2740493e-09	0.42336962	-1.3200344e-06	-0.00075879693	0.010440702	0.0001250259	0.0012255859	624.0	3493.10067653656
379	2000.0	4.1913757	0.734564	6.120871	1.9399791	4.1139665	0.065793395	4.3914204	4.029829	760000	5.960465e-10	0.43006644	0.00010754441	-0.003152132	0.010444408	0.0002656664	0.0034130858	624.0	3502.3341779708862
380	2000.0	4.1603837	0.7656355	6.582823	1.8789977	4.1854343	0.05827686	4.4317703	4.0983386	762000	3.2410027e-10	0.43778697	0.00011176664	-0.0010818541	0.010361749	0.0001713703	0.0017939453	624.0	3511.5806097984314
381	2000.0	4.1834764	0.75162315	6.139118	1.888259	4.162389	0.06513239	4.4666953	4.0863595	764000	-2.384186e-10	0.42210156	0.00018110931	6.482005e-05	0.010313354	0.00027779274	0.0023955079	624.0	3520.8601083755493
382	2000.0	4.1257095	0.7775869	6.4019246	1.7904551	4.1794543	0.05380457	4.4327884	4.1106844	766000	3.5762787e-10	0.43677697	0.00010949934	-0.001221925	0.010159951	0.00017411828	0.0025507812	624.0	3530.0816838741302
383	2000.0	4.1315756	0.7728694	6.4750443	1.4778402	4.132897	0.06339895	4.4351516	4.057305	768000	5.7369476e-10	0.43029213	8.097359e-05	0.00044816732	0.010203766	0.00018685416	0.0030615234	624.0	3539.293539762497
384	2000.0	4.1530714	0.709326	6.6949215	2.0724776	4.1080117	0.064817026	4.3829036	4.0225077	770000	3.5762787e-10	0.38750267	0.00018579907	-0.0006284714	0.010108829	0.00034582525	0.0034580077	624.0	3548.5073642730713
385	2000.0	4.1771235	0.7292132	6.3913918	1.8148541	4.116142	0.06537128	4.4166284	4.0188794	772000	5.960465e-10	0.40805885	2.8937937e-05	-0.0011928976	0.009975368	0.00016597872	0.0017753906	624.0	3557.726191997528
386	2000.0	4.0900307	0.76829416	6.6354513	1.9926554	4.161312	0.064934336	4.4861493	4.077571	774000	5.3644184e-10	0.44599372	0.00020700447	-0.0025465786	0.009873829	0.000345537	0.003979492	624.0	3566.971544265747
387	2000.0	4.1501856	0.77521306	6.270221	2.015259	4.1085963	0.067289524	4.4149427	4.023325	776000	7.1525574e-10	0.44800508	9.005667e-05	-0.00076034665	0.009895681	0.000301816	0.0034804686	624.0	3576.196753025055
388	2000.0	4.1147904	0.7166906	6.2470646	2.204518	4.1508875	0.068583965	4.461024	4.0613155	778000	6.705523e-11	0.40215376	-2.0214127e-05	-0.00052523613	0.010106952	0.00012866565	0.0017832031	624.0	3585.403527021408
389	2000.0	4.1527076	0.75420195	6.5616245	2.0152783	4.1348767	0.07096906	4.4661803	4.0371985	780000	8.940697e-11	0.41854125	0.00016145973	-3.5256147e-05	0.009927916	0.00026234772	0.0030898438	624.0	3594.588851928711
390	2000.0	4.152587	0.718069	6.280573	2.2380586	4.133366	0.07284301	4.448262	4.041213	782000	3.5762787e-10	0.40529305	0.00016942853	0.0006122291	0.010127806	0.00026923983	0.002727539	624.0	3603.779412508011
391	2000.0	4.16101	0.7705271	6.6476426	1.8850279	4.178145	0.0640677	4.4868155	4.0992646	784000	8.046627e-10	0.43414256	-3.4296634e-05	-4.0590763e-05	0.009890401	5.3577747e-05	0.00074414065	624.0	3612.9644572734833
392	2000.0	4.154051	0.7392135	6.5857787	2.110318	4.1864223	0.07399459	4.503463	4.091531	786000	3.2782557e-10	0.4203025	8.290114e-05	-0.00028401613	0.010017034	0.00017368629	0.0021894532	624.0	3622.118111848831
393	2000.0	4.149215	0.79352105	6.437343	1.8130145	4.1861897	0.06276358	4.463527	4.102016	788000	-4.4703485e-10	0.45028746	0.0002304608	-0.00053185225	0.009975412	0.0004279428	0.004770508	624.0	3631.2870166301727
394	2000.0	4.0944123	0.7259524	6.2361417	2.0370243	4.1811285	0.066379644	4.509786	4.0980515	790000	-9.2387203e-10	0.40892026	0.00013720682	-0.0027451813	0.009971854	0.00022687764	0.0027138672	624.0	3640.492793560028
395	2000.0	4.156912	0.76422507	6.309464	2.1066022	4.143162	0.0701108	4.4540915	4.0536966	792000	-1.0877849e-09	0.42655534	2.7138041e-05	-0.00039115548	0.010034864	0.00015843031	0.0020097657	624.0	3649.6860058307648
396	2000.0	4.1534996	0.74351615	6.4711957	1.5081933	4.1563916	0.06599615	4.4553003	4.0657063	794000	-4.1723253e-10	0.41424012	7.07922e-05	-0.00016525388	0.009867254	0.00016725925	0.0021816406	624.0	3658.866697072983
397	2000.0	4.0869246	0.7483102	6.9468927	2.0961773	4.1685033	0.06939011	4.4845943	4.089042	796000	-7.1525574e-10	0.42260778	0.00014052773	-0.0034899116	0.010078573	0.00036234537	0.0029941406	624.0	3668.05544757843
398	2000.0	4.108042	0.76584685	6.801633	1.5101687	4.1119413	0.07383546	4.403853	4.0135036	798000	-1.0430813e-09	0.44391596	0.00016813456	-2.3275614e-05	0.009972874	0.0003727144	0.00315625	624.0	3677.236737012863
399	2000.0	4.1479836	0.7690154	6.518188	1.9900323	4.1434016	0.05776006	4.4099464	4.071711	800000	1.7881394e-10	0.4394274	2.7332055e-05	-0.00046688318	0.009888788	0.00015211923	0.0014873047	624.0	3686.4344596862793
